NAMES,,SUB-NAMES,,dcterms:spatial,,dcterms:date,,Audio,,3D Artifact,3D Artifact Citation,,art:url. (USC),Image File Name (USC),art:url. (UA),,Image File Name UA,,,,,Text
FN-52C,,FN-52C2,,"21.42664, 39.82563",,600 CE,,https://soundcloud.com/decodingdiaspora/fan-ep-52,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-52c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-52C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-52c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-52C.jpg,,,,,"Antar ?(600 A.D.) Is Islam’s greatest poet and so famous a warrior that immense legends have been woven about him. He is known as “the father of heroes.” One of his poems accorded the highest honor: It was hung in the Mosque at Mecca during his lifetime. Rimsky-Korsakoff’s symphony is based on his life. His mother was an Ethiopian slave. (Drawing is from sketch of “Antar” by Etienne Dinet (1861-1930), noted interpreter of Algerian life & peoples.?"
FN-52C,,FN-52C3,,,,1861-1930CE,,https://soundcloud.com/decodingdiaspora/fan-ep-52,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-52c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-52C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-52c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-52C.jpg,,,,,"Antar ?(600 A.D.) Is Islam’s greatest poet and so famous a warrior that immense legends have been woven about him. He is known as “the father of heroes.” One of his poems accorded the highest honor: It was hung in the Mosque at Mecca during his lifetime. Rimsky-Korsakoff’s symphony is based on his life. His mother was an Ethiopian slave. (Drawing is from sketch of “Antar” by Etienne Dinet (1861-1930), noted interpreter of Algerian life & peoples.?"
FN-52D,,FN-52D2,,"37.54129, -77.484769",,1526-1607,,https://soundcloud.com/decodingdiaspora/fan-ep-52,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-52d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-52D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-52d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-52D.jpg,,,,,"Negroes settled in Virginia 83 years before the coming of white people. Brought there in 1526 by the Spaniards to found a colony they revolted, drove out the Spaniards and remained. The whites came in 1607. Capt. John Smith saw them there about that time, mixed with Indians"
FN-53A,,FN-53A2,,"42.3544, -83.0687",,,,https://soundcloud.com/decodingdiaspora/fan-ep-53,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-53a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-53A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-53a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-53A.jpg,,,,,"George Shirley Said to be the first Negro winner of a Metropolitan Opera Auditions, which gives him a contract with the Metropolitan and a Chambers Scholarship of $2000. Graduate in music from Wayne Univ., he has already been popular in Italy and the USA. Has a[[eared on NBC-TV Opera and the New England Theater.?"
FN-53A,,FN-53A3,,"41.89193, 12.53133",,,,https://soundcloud.com/decodingdiaspora/fan-ep-53,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-53a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-53A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-53a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-53A.jpg,,,,,"George Shirley Said to be the first Negro winner of a Metropolitan Opera Auditions, which gives him a contract with the Metropolitan and a Chambers Scholarship of $2000. Graduate in music from Wayne Univ., he has already been popular in Italy and the USA. Has a[[eared on NBC-TV Opera and the New England Theater.?"
FN-53C,,FN-53C1,,,,1875-1896,,https://soundcloud.com/decodingdiaspora/fan-ep-53,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-53c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-53C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-53c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-53C.jpg,,,,,"Up to 1915, the U.S. Supreme Court was the greatest foe of Civil Rights. Between 1878 and 1876 it killed bit by bit the Civil Rights Act, passed by Congress in 1875, which outlawed Jim Crow everywhere. It ruled as unconstitutional the demand for equal travel accommodations, that Negroes serve on juries, attend white schools, etc. It finally legalized the Jim Crow car.?"
FN-53D,,FN-53D2,,"36.174465, -86.80796",,1856,,https://soundcloud.com/decodingdiaspora/fan-ep-53,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-53d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-53D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-53d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-53D.jpg,,,,,"Josiah T. Settle Born about 1856 in Tennessee, was one of the ablest lawyers and politicians in the South. Won an independent ticket as member of Mississippi Legislature (1883-1885). Twice delegate to Republican National Convention 1892 and 1900. Served as Assistant Attorney-General of Criminal Courts in Memphis, Tennessee.?"
FN-53D,,FN-53D6,,"35.1175, -89.981107",,1883-1900,,https://soundcloud.com/decodingdiaspora/fan-ep-53,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-53d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-53D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-53d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-53D.jpg,,,,,"Josiah T. Settle Born about 1856 in Tennessee, was one of the ablest lawyers and politicians in the South. Won an independent ticket as member of Mississippi Legislature (1883-1885). Twice delegate to Republican National Convention 1892 and 1900. Served as Assistant Attorney-General of Criminal Courts in Memphis, Tennessee.?"
FN-54A,,FN-54A3,,"39.998089, -75.174109",,,,https://soundcloud.com/decodingdiaspora/fan-ep-54,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-54a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-54A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-54a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-54A.jpg,,,,,"William Still 1821-1902? Born a slave in New Jersey, he became one of the greatest anti-slavery figures. He used his moment in Philadelphia at great risk to himself, to harbor escaped slaves. Later a leading figure in the Underground Railroad which aided slaves to escape to Canada. Friend of John Brown, who had escaped from Harper’s Ferry. Still’s book, “Underground Railroad,” published in 1871, is one of the most remarkable records of slave days.?"
FN-54A,,FN-54A4,,"45.424721, -75.695",,1871,,https://soundcloud.com/decodingdiaspora/fan-ep-54,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-54a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-54A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-54a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-54A.jpg,,,,,"William Still 1821-1902? Born a slave in New Jersey, he became one of the greatest anti-slavery figures. He used his moment in Philadelphia at great risk to himself, to harbor escaped slaves. Later a leading figure in the Underground Railroad which aided slaves to escape to Canada. Friend of John Brown, who had escaped from Harper’s Ferry. Still’s book, “Underground Railroad,” published in 1871, is one of the most remarkable records of slave days.?"
FN-54C,,FN-54C2,,"9.30769, 2.335834",,,,https://soundcloud.com/decodingdiaspora/fan-ep-54,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-54c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-54C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-54c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-54C.jpg,,,,,"Woman warriors of Dahomey, Africa. 5,000 of them were recruited from the strongest young women. They ranked above the men and were noted for their valor in battle. A white commander who fought against them wrote, “They fight with extreme braver, exciting by their courage and indomitable energy the other troops that follow.”?"
FN-54D,,FN-54D,,,,1350BCE,,https://soundcloud.com/decodingdiaspora/ep-5-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-54d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-54D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-54d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-54D.jpg,,,,,Portrait of a Daughter of Akhenaton (Amenophis IV) Egyptian Pharaoh of the 18th Dynasty or about 1350 B.C.. She shows the Negroid strain which is said to have been more pronounced in this dynasty than in any other.?
FN-55A,,FN-55A2,,"-23.533773, -46.62529",,1821-1902,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55A.jpg,,,,,"An Indian of South Carolina who lived before Columbus. His body, found high in the Andes, was preserved entirely by the cold for over 400 years. His features are Negroid, supporting the archaeologists of Latin America, who generally agree that Negroes lived in America long before Columbus. Some even say they were the first inhabitants of the so-called New World. Columbus called them Indians because he thought he had reached India.?"
FN-55A,,FN-55A5,,"38.90505, -76.99853",,1351 BCE,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55A.jpg,,,,,"An Indian of South Carolina who lived before Columbus. His body, found high in the Andes, was preserved entirely by the cold for over 400 years. His features are Negroid, supporting the archaeologists of Latin America, who generally agree that Negroes lived in America long before Columbus. Some even say they were the first inhabitants of the so-called New World. Columbus called them Indians because he thought he had reached India.?"
FN-55A,,FN-55A6,,"28.6448, 77.216721",,,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55A.jpg,,,,,"An Indian of South Carolina who lived before Columbus. His body, found high in the Andes, was preserved entirely by the cold for over 400 years. His features are Negroid, supporting the archaeologists of Latin America, who generally agree that Negroes lived in America long before Columbus. Some even say they were the first inhabitants of the so-called New World. Columbus called them Indians because he thought he had reached India.?"
FN-55C,,FN-55C2,,"42.361145, -71.087083",,1703,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,"sjmoss. July 3, 2022. “Walking Cane.” UltiMaker Thingiverse.https://www.thingiverse.com/thing:5424705 Used under CC By 4.0 Deed.",https://www.thingiverse.com/thing:5424705,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55C.jpg,,,,,"In 1703 in Boston, Mass. in an effort to disarm Negroes, a law was passed that “No Indian, Negro, or Mulatto, should carry a stick or cane by day or night unless he was lame or decrepit...”?"
FN-55D,,FN-55D3,,"-17.824858, 31.063028",,,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55D.jpg,,,,,"Ancient iron furnace of Central Africa. Africans are believed to be the first to use iron. Nino de Grande discovered prehistoric iron furnaces in Rhodesia. The first known iron implement, a spear was discovered in a grave of Upper Egypt about 4000 B.C.?"
FN-55D,,FN-55D4,,"30.033333, 31.383334",,4000 BCE,,https://soundcloud.com/decodingdiaspora/fan-ep-55,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-55d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-55D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-55d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-55D.jpg,,,,,"Ancient iron furnace of Central Africa. Africans are believed to be the first to use iron. Nino de Grande discovered prehistoric iron furnaces in Rhodesia. The first known iron implement, a spear was discovered in a grave of Upper Egypt about 4000 B.C.?"
FN-56A,,FN-56A2,,"7.376736, 3.939786",,,,https://soundcloud.com/decodingdiaspora/fan-ep-56,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-56a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-56A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-56a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-56A.jpg,,,,,"Dr. J. E. Kwegyir Aggrey Born in West Africa, educated at Livingstone College, N. C. and Columbia University, he contributed greatly to the education and advancement of Africa. Member of the Phelps-Stokes expedition he visited Nigeria, Cameroons, Belgian Congo, Ethiopia, South Africa, Uganda, and other parts, instilling pride in the people with his superb wit and oratory. “Whoever is not proud of his color is not fit to live,” he would say. Was one of the founders of Achimota College.?"
FN-56A,,FN-56A3,,"35.670926, -80.4834024",,,,https://soundcloud.com/decodingdiaspora/fan-ep-56,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-56a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-56A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-56a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-56A.jpg,,,,,"Dr. J. E. Kwegyir Aggrey Born in West Africa, educated at Livingstone College, N. C. and Columbia University, he contributed greatly to the education and advancement of Africa. Member of the Phelps-Stokes expedition he visited Nigeria, Cameroons, Belgian Congo, Ethiopia, South Africa, Uganda, and other parts, instilling pride in the people with his superb wit and oratory. “Whoever is not proud of his color is not fit to live,” he would say. Was one of the founders of Achimota College.?"
FN-56A,,FN-56A4,,"40.807384, -73.963036",,,,https://soundcloud.com/decodingdiaspora/fan-ep-56,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-56a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-56A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-56a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-56A.jpg,,,,,"Dr. J. E. Kwegyir Aggrey Born in West Africa, educated at Livingstone College, N. C. and Columbia University, he contributed greatly to the education and advancement of Africa. Member of the Phelps-Stokes expedition he visited Nigeria, Cameroons, Belgian Congo, Ethiopia, South Africa, Uganda, and other parts, instilling pride in the people with his superb wit and oratory. “Whoever is not proud of his color is not fit to live,” he would say. Was one of the founders of Achimota College.?"
